JobseekerID,Name,Language,Education Level,Industry,Experience
13992,Frans Troch,German,Master,Logistics,0-1
23687,Christiane Verboven,Spanish,PhD,Health and social services,0-1
20026,Stijn Lambrechts,German,PhD,Manufacturing,0-1
14865,Brenda Simons,Spanish,PhD,Administration,0-1
23943,Roland Pauwels,French,PhD,Manufacturing,2-4
23320,Kelly Ramaekers,Spanish,Master,Manufacturing,2-4
21481,Elisabeth Michielsen,Spanish,Master,Education,2-4
15089,Jeanne Willems,German,Master,Construction,2-4
21600,Maarten Vandewalle Van den Bergh,German,High School,Transport,0-1
10383,Geert Maes,English,High School,Administration,2-4
16851,Sven Jacobs,French,Bachelor,Education,5-10
21876,Jan Torfs,Dutch,Master,Administration,5-10
16147,Rune Van Looy,German,High school,Cleaning,10+
21015,Linde Dewaele,French,High School,Energy,2-4
13609,Anke De Smet,French,Bachelor,Education,0-1
17583,Patrick Meeus,English,PhD,Manufacturing,10+
13600,Mike De Weerdt Claes,German,Bachelor,Financial intermediation,2-4
10207,Bertha Cuyvers,German,Bachelor,Research,2-4
22853,Fien Wouters,French,PhD,Administration,0-1
13339,Marie Baeten,German,Bachelor,Construction,5-10
14855,Koen Maes,English,Bachelor,Pharmaceutical,5-10
12701,Alain Smet,English,PhD,Financial intermediation,10+
18899,Dimitri Aerts,English,Bachelor,Technology,0-1
19771,Margot Huyghe,German,PhD,Agriculture,0-1
21861,Sandra Blommaert,German,PhD,Administration,10+
18040,Paul Goossens,English,Bachelor,Energy,0-1
23395,Ilias Blomme,Spanish,Bachelor,Agriculture,10+
11151,Urbain Dewulf,Dutch,Master,Energy,0-1
16846,Wim Matthys,French,High School,Manufacturing,5-10
23030,Carina Pauwels,Spanish,Bachelor,Research,5-10
19482,Serge Van Dyck,Dutch,Master,Education,0-1
13316,Greta Tack,German,Bachelor,Transport,5-10
11022,Ben Desmet,French,PhD,Wholesale and retail,2-4
20389,Matteo Nijs,Spanish,High School,Hotels and restaurants,0-1
16190,Jarne De Wit,French,Bachelor,Pharmaceutical,0-1
11825,Gilbert Vercruysse,German,Bachelor,Health and social services,2-4
24184,Carina Claes,Dutch,PhD,Manufacturing,0-1
10920,Stan Moens,Dutch,Bachelor,Logistics,2-4
17847,Patrick Maes,Dutch,Master,Health and social services,10+
22409,Nathalie Van den Brande,Spanish,Master,Pharmaceutical,0-1
10827,Anja Poppe,Dutch,High School,Hotels and restaurants,0-1
17075,Gabriël Rombouts,Spanish,High School,Technology,10+
24347,Edwin Boone,Spanish,Master,Financial intermediation,5-10
11994,Dirk Bogaerts,English,High School,Financial intermediation,0-1
22427,Lena De Pauw,Spanish,High school,Cleaning,0-1
19894,Benjamin Daems,French,Bachelor,Construction,5-10
22355,David Declercq Vandewalle,Dutch,PhD,Construction,5-10
22794,Xavier Verbruggen,Spanish,Master,Administration,10+
21087,Tania Heremans,German,High School,Transport,0-1
17530,Maria Van Herck,Spanish,PhD,Transport,0-1
21432,Ann Borremans,Spanish,Bachelor,Transport,10+
15433,William Leemans Gielen,English,High school,Cleaning,0-1
23408,Maurice Smets,French,Master,Wholesale and retail,5-10
10960,Bart Ali,German,Master,Wholesale and retail,0-1
14410,Kurt Goossens,English,High School,Logistics,2-4
11940,Wendy Jansen,French,PhD,Energy,5-10
11959,Tom Colpaert,Spanish,Master,Administration,10+
17538,Helena Van Dyck,German,High School,Construction,5-10
20445,Fien Rutten,French,High school,Cleaning,5-10
17688,Philippe Vermeulen,English,PhD,Wholesale and retail,5-10
21986,Pierre Van Assche,Spanish,Bachelor,Pharmaceutical,5-10
19974,Matteo Lenaerts,Spanish,PhD,Logistics,0-1
20872,Dries Vandenberghe,Dutch,Master,Wholesale and retail,10+
13321,Ida Troch,English,High school,Cleaning,0-1
11702,Daisy Van Camp,German,High School,Financial intermediation,5-10
19739,Els Timmermans,Spanish,High School,Wholesale and retail,0-1
22456,Maud Verbeke,Dutch,Master,Hotels and restaurants,10+
14670,Filip Willems,French,Bachelor,Transport,2-4
16756,Lionel Sanders,Spanish,PhD,Financial intermediation,10+
17260,Jeanne Van den Broeck,French,PhD,Agriculture,5-10
10528,Jan Driesen,Spanish,PhD,Technology,5-10
19301,Suzanne Herman,French,High School,Construction,10+
21120,Annick Devriendt,English,High School,Agriculture,10+
10797,Ahmed Claes,French,Master,Construction,2-4
24386,Astrid De Smet,French,Master,Logistics,5-10
17556,Elke De Wolf,Spanish,PhD,Education,0-1
14442,Marc Demuynck,Spanish,Master,Technology,10+
22009,Marcel Verbruggen,French,PhD,Administration,5-10
16884,Davy Verheyden,English,Master,Wholesale and retail,2-4
11134,Filip Hanssens,German,Master,Manufacturing,5-10
21287,Rik Van Goethem,Dutch,High School,Construction,0-1
12450,Marcel Vissers Peeters,French,High School,Wholesale and retail,5-10
19913,Nick De Jonghe,English,High School,Transport,2-4
18376,Rachel Willems,French,PhD,Technology,0-1
13587,Xander Willems,Dutch,Bachelor,Construction,5-10
22153,Nora Vermeire,German,PhD,Logistics,5-10
18406,Peter Van Hove,German,Bachelor,Manufacturing,10+
21752,Nadine Verheyen,French,PhD,Pharmaceutical,10+
18864,Flore Goethals,Dutch,Master,Technology,10+
18471,Marcel Aerts,French,High School,Pharmaceutical,2-4
23957,Liliane Lauwers,Spanish,PhD,Transport,5-10
17685,Nancy Van Hove,German,PhD,Agriculture,2-4
17410,Flore Boon,English,PhD,Education,5-10
19227,Lea Peeters,English,Bachelor,Education,10+
18833,Marc Cools Maes,English,High School,Hotels and restaurants,10+
18330,Peter Verelst,Dutch,High School,Health and social services,10+
18269,Lisa De Paepe,Dutch,High School,Administration,0-1
12508,Frans Rombaut,German,High School,Construction,5-10
23811,Maria Dejonghe,Dutch,Bachelor,Logistics,2-4
13551,Elisa Moerman,Spanish,Master,Research,0-1
17459,Jan Mortier,German,PhD,Administration,0-1
23032,Dina De Neve,German,PhD,Construction,10+
23474,Nathalie Vandeputte,Spanish,High School,Transport,5-10
18700,Nicole Vermeulen,Spanish,High school,Cleaning,10+
16417,Yana Blondeel,Spanish,PhD,Agriculture,2-4
18812,Katleen Vandamme,French,PhD,Research,10+
17058,Katrien Buelens,English,High School,Pharmaceutical,0-1
12899,Sarah Daems,English,PhD,Transport,10+
17323,Robin De Neve,German,PhD,Energy,5-10
14155,Nathalie Lambrechts,Spanish,PhD,Education,10+
18228,Kenneth De Groote,Dutch,Master,Education,5-10
22234,Luna Van den Brande,Spanish,Bachelor,Hotels and restaurants,0-1
13839,Jean Jansen,German,PhD,Education,2-4
23440,Oscar Adams,English,Master,Technology,10+
10585,Marcel De Backer,French,High School,Agriculture,2-4
19336,Sebastian De Cuyper,Spanish,Master,Construction,10+
23578,Elias De Wilde,English,PhD,Wholesale and retail,10+
21722,Sarah Coenen,German,High School,Transport,0-1
20262,Petrus Van der Auwera,German,PhD,Wholesale and retail,0-1
22619,Lukas Sels,English,Master,Pharmaceutical,10+
21625,Sophie De Pauw,English,Master,Wholesale and retail,10+
24305,Josephine Van den Broeck,Spanish,Master,Agriculture,2-4
19673,Jozef Van Genechten,Dutch,Master,Health and social services,10+
15815,Arno Standaert,Spanish,Bachelor,Hotels and restaurants,10+
10261,Hugo Wuyts,French,Master,Manufacturing,0-1
11894,Hugo Verschueren,English,PhD,Technology,2-4
20377,Lisa Stevens,French,High School,Pharmaceutical,5-10
13540,Yves Van Baelen,French,High school,Cleaning,2-4
16302,Denise De Wulf,Dutch,PhD,Financial intermediation,5-10
21980,Ibrahim De Smet,Spanish,Master,Agriculture,10+
12480,Mats Roels,German,Bachelor,Technology,10+
23452,Christiane Devolder,French,Bachelor,Administration,10+
11075,Davy Nys,French,Master,Hotels and restaurants,0-1
23217,Tine Roels,French,PhD,Transport,0-1
16256,Helena Yilmaz Timmermans,French,Master,Logistics,10+
20364,Georges Wouters Philips,German,Bachelor,Agriculture,5-10
18550,Freddy Van der Auwera,Spanish,PhD,Agriculture,10+
11083,Nicolas Schoofs,Dutch,High School,Agriculture,2-4
14538,Lucas Deman,French,Master,Financial intermediation,10+
24397,Mohamed Goethals,English,Master,Manufacturing,10+
18776,Nadia Lauwers,German,High school,Cleaning,5-10
12611,Stan Michiels,Dutch,Master,Agriculture,0-1
18760,Maxim Wouters,English,Master,Research,2-4
24905,Ludwig Wynants,English,High School,Logistics,0-1
22614,Steven Lemmens,English,High School,Pharmaceutical,5-10
23702,Jef Peeters,French,PhD,Education,10+
20559,Björn Dockx,Spanish,High school,Cleaning,2-4
19979,Barbara Nelissen,French,PhD,Manufacturing,2-4
11950,Amélie De Bock,English,Bachelor,Logistics,0-1
13931,Raf Aerts,Dutch,PhD,Construction,2-4
17362,Tessa Declercq,French,Bachelor,Technology,5-10
11306,Maria De Maeyer,Dutch,High school,Cleaning,2-4
16883,Annelies De Cock,French,PhD,Financial intermediation,5-10
21744,Jessica Thys,Spanish,Master,Agriculture,2-4
21480,Simon De Smet,Spanish,Master,Financial intermediation,2-4
20844,Sara Ramaekers,French,PhD,Financial intermediation,5-10
14563,Liesbeth Aerts,French,Master,Energy,2-4
12747,Christel Yilmaz,Spanish,Bachelor,Logistics,5-10
13549,Mike Wouters,Dutch,Bachelor,Financial intermediation,10+
11733,Eddy Willems,Spanish,Master,Wholesale and retail,0-1
21329,Pieter Verschueren,French,High School,Manufacturing,0-1
19339,Brigitte Thijs,Dutch,High School,Wholesale and retail,5-10
16689,Tania Janssens,French,Bachelor,Wholesale and retail,5-10
13863,Stijn Timmermans,German,Master,Health and social services,10+
17687,Michiel Vranken,French,Master,Energy,0-1
18825,Hendrik Meeus,Spanish,Bachelor,Wholesale and retail,10+
11405,Jochen De Rycke,English,PhD,Transport,2-4
24705,Jeroen De Schrijver,Spanish,High School,Health and social services,0-1
11935,Mustafa Carlier De Groote,Spanish,Bachelor,Agriculture,5-10
21819,Edmond Verschueren,Dutch,Master,Education,0-1
11027,Emmanuel Willems,German,High School,Transport,5-10
24771,Peter Maris,Dutch,PhD,Energy,2-4
11740,Amber Van Gestel Baetens,French,Master,Education,0-1
18399,Sara Renders,English,Bachelor,Construction,5-10
11221,Anita De Vos,Spanish,Master,Pharmaceutical,2-4
20258,Liesbeth Galle,English,Master,Technology,5-10
16245,Nora Horemans,English,High school,Cleaning,2-4
19506,Alfons Mertens,French,Bachelor,Transport,0-1
20248,Leo Janssens,French,PhD,Agriculture,2-4
10431,An Heylen,English,Bachelor,Education,0-1
14518,Magdalena Janssens,Spanish,Master,Technology,5-10
17210,Kim Van Damme,French,High school,Cleaning,5-10
19734,Nina De Mulder,Spanish,High school,Cleaning,10+
10789,Gert Van Poucke,French,Bachelor,Agriculture,0-1
14978,Sarah Smets,Spanish,PhD,Logistics,5-10
22091,Cecilia Engelen,Spanish,High School,Research,2-4
15001,Josephus Van Hoecke,German,High school,Cleaning,5-10
23193,Isabelle Bruggeman,French,Bachelor,Agriculture,2-4
19804,Tom Ceulemans,German,Master,Pharmaceutical,2-4
14288,Peter Wynants,English,High School,Manufacturing,2-4
10982,Irma Raes,Spanish,PhD,Research,2-4
15687,Diane Put,Spanish,High school,Cleaning,0-1
18951,Wendy Bracke,Dutch,Bachelor,Health and social services,0-1
11063,Geoffrey Janssens,French,Bachelor,Research,0-1
15383,Vic Beckers,English,Bachelor,Administration,2-4
11609,Louisa Houben,English,PhD,Financial intermediation,5-10
19909,Maria Pauwels,French,Bachelor,Health and social services,5-10
13649,Lutgarde Verbeeck,Dutch,Bachelor,Logistics,2-4
21056,Ginette Peeters,Dutch,High school,Cleaning,0-1
12551,Antoinette Claes,French,Master,Research,5-10
23106,Bert Snauwaert,Spanish,Bachelor,Transport,0-1
19170,Charlotte Boon,Spanish,High School,Research,5-10
24415,Lydia Berghmans,English,PhD,Research,0-1
11525,Eva Devolder,French,High school,Cleaning,10+
11190,Nathalie Declercq,Spanish,PhD,Hotels and restaurants,2-4
22270,Jacqueline Singh,Dutch,Bachelor,Technology,5-10
17110,Julia Van de Velde Standaert,French,PhD,Energy,2-4
24395,Griet Van Driessche,English,Bachelor,Health and social services,10+
19773,Mariette Merckx,Spanish,PhD,Health and social services,10+
22024,Godelieve Brouwers,Spanish,PhD,Administration,2-4
21759,Christel Maes,Dutch,Master,Research,5-10
18200,Michel Verdonck Lievens,Spanish,Master,Pharmaceutical,0-1
21680,Sebastiaan Diallo,Spanish,Master,Hotels and restaurants,2-4
21410,Cecile De Vuyst,Dutch,PhD,Administration,0-1
16926,Nicole Bogaert,Dutch,Master,Logistics,0-1
23545,Stefanie Baeyens Baetens,English,Master,Agriculture,10+
11189,Laurent Schepers,French,Bachelor,Agriculture,2-4
14775,Karl De Block,Spanish,Master,Transport,2-4
22490,Peter Liekens,Spanish,Master,Logistics,0-1
11322,Monique Desmet,Dutch,High School,Wholesale and retail,2-4
23123,Pierre Claeys,English,Bachelor,Transport,10+
16990,Dorine Jans,Spanish,Master,Pharmaceutical,0-1
16369,Noah Bosmans,English,Bachelor,Transport,0-1
21560,Brent De Wilde Jacobs,German,Bachelor,Wholesale and retail,0-1
11684,Sofie Vanhoutte,Dutch,High School,Technology,0-1
17813,Arnaud De Schepper,Spanish,PhD,Wholesale and retail,10+
17644,Kirsten Ooms,English,Master,Hotels and restaurants,2-4
12492,Marie De Bie,French,High School,Health and social services,5-10
19983,Fien Maes,English,Bachelor,Transport,2-4
22906,Benny Maes,English,Master,Pharmaceutical,10+
12673,Diana Maertens,German,Bachelor,Construction,5-10
10032,Kimberly Tielemans,Spanish,PhD,Manufacturing,10+
16704,Linda De Neve,Spanish,High school,Cleaning,10+
23268,Monica Smet,Dutch,High School,Transport,2-4
10821,Oscar Baert De Wilde,English,PhD,Financial intermediation,5-10
20897,Sofie Maertens,French,PhD,Administration,5-10
10488,Maria Verdonck,German,PhD,Administration,10+
15608,Paul De Schryver,English,PhD,Manufacturing,10+
18501,David Boone Joris,French,High School,Logistics,5-10
15646,Jessy Decoster,Dutch,Bachelor,Pharmaceutical,5-10
19082,Rudy De Backer,German,High School,Research,2-4
24035,Nathalie Claes,Spanish,PhD,Administration,10+
23755,Dieter Bogaert,Spanish,High School,Health and social services,2-4
23635,Katrien Desmet,English,Master,Transport,5-10
20059,Kevin De Bock,German,PhD,Energy,2-4
17858,Yolande Beeckman,French,Bachelor,Transport,2-4
24485,Gerda Dhondt,Dutch,High School,Construction,10+
19656,Gert Van Dessel,Dutch,Master,Administration,2-4
15280,Monique Maes,Spanish,High School,Technology,5-10
17932,Maarten Moerman,Spanish,Master,Manufacturing,5-10
12894,Joanna Vermeiren,Dutch,Master,Technology,5-10
14667,Ilse Cornelis,Spanish,High school,Cleaning,2-4
10110,Bo Theys,Dutch,PhD,Administration,2-4
10548,Georges Willems,English,PhD,Wholesale and retail,5-10
22097,Annelies Peeters,French,Bachelor,Education,2-4
10962,Denis Vanneste,German,PhD,Financial intermediation,5-10
13232,Joshua Huybrechts,English,Bachelor,Financial intermediation,0-1
21661,Anna Aerts,German,PhD,Pharmaceutical,0-1
23758,Louis Galle,Dutch,Master,Technology,10+
11056,Jeannine Desmet,French,PhD,Education,2-4
18518,Luc Fierens,English,Master,Construction,0-1
16776,Sabine De Maeyer,Spanish,Bachelor,Financial intermediation,5-10
11513,Jill Cools,German,PhD,Logistics,0-1
17328,Bo Tanghe,German,Bachelor,Financial intermediation,2-4
15694,Raoul Vanderheyden,Spanish,Master,Energy,5-10
19658,Jolien Michiels,English,High School,Wholesale and retail,5-10
22017,Diego Verschueren,Spanish,High School,Health and social services,5-10
19975,Max Martens,German,Master,Transport,2-4
22368,Robert Van der Linden,Spanish,High School,Logistics,2-4
12917,Gilles De Clercq,German,Master,Education,10+
12495,Amy Ceuppens,English,High School,Agriculture,2-4
21134,Linda Vansteenkiste,French,PhD,Logistics,0-1
14976,Albert Pauwels Segers,English,Bachelor,Agriculture,5-10
17671,Hélène Van Acker,Spanish,Bachelor,Logistics,10+
16870,Eline Poppe,Spanish,Bachelor,Manufacturing,10+
14324,Vicky Geerts,English,Bachelor,Logistics,10+
11647,Hilde Gielen,French,Bachelor,Hotels and restaurants,10+
14431,Jennifer Swennen,German,High school,Cleaning,10+
19663,Emma Willems,Spanish,PhD,Wholesale and retail,10+
23131,Martine De Smet,Spanish,High School,Pharmaceutical,0-1
18291,Mariette De Block,English,High school,Cleaning,2-4
24146,Jayden Willekens Baeyens,German,High school,Cleaning,10+
12967,Bart Michielsen,German,High School,Financial intermediation,5-10
15945,Marie De Smet,Spanish,PhD,Construction,5-10
11233,Robert Viaene Van Hecke,German,PhD,Administration,10+
19815,Jessica Van den Bossche,English,PhD,Administration,0-1
19381,Rita Jans,French,PhD,Hotels and restaurants,2-4
24511,Daniel Declerck,Dutch,PhD,Hotels and restaurants,0-1
23878,Nelly De Clerck,French,Bachelor,Technology,10+
23870,Jason Martens,English,Master,Health and social services,5-10
22851,Anny Jansen,French,Bachelor,Technology,2-4
16611,Evelyn Lemmens,Dutch,High School,Logistics,0-1
13807,Tony Peeters,French,Master,Technology,2-4
13477,Stijn Vandaele,Spanish,Master,Manufacturing,10+
14298,Karen De Weerdt,English,Bachelor,Administration,5-10
20695,Monique Hermans,German,PhD,Pharmaceutical,2-4
21733,Hilde Meersman,Spanish,Master,Manufacturing,0-1
20197,Kurt Verschueren,Spanish,PhD,Hotels and restaurants,5-10
24332,Ines Declerck,Dutch,High School,Hotels and restaurants,2-4
17757,Martine Devos,French,Bachelor,Administration,10+
20917,Karel Bracke,English,Master,Logistics,2-4
18708,Godelieve Van Hoof,Dutch,PhD,Wholesale and retail,0-1
21802,Peter Van den Broeck,Dutch,Bachelor,Energy,0-1
22132,David Nuyts,French,Bachelor,Manufacturing,10+
15012,Katrien Janssens,English,Master,Construction,5-10
12710,Kristien Vermeulen,Spanish,High School,Transport,0-1
23906,Glenn De Winter,English,Master,Technology,5-10
18292,Wim De Bondt,Dutch,PhD,Pharmaceutical,5-10
12823,Anna De Backer Tack,Dutch,High School,Agriculture,2-4
22241,Jozef Hellemans,German,Master,Transport,0-1
20868,Clara Roose,French,High School,Agriculture,0-1
16074,Sam Jansen,German,High School,Agriculture,0-1
19982,Frank Wuyts,Dutch,High School,Health and social services,10+
13252,Bruno Vercammen,Spanish,Master,Research,0-1
14558,Johan Van Hecke,Dutch,High School,Health and social services,5-10
24644,Maria Janssens,English,Bachelor,Wholesale and retail,5-10
22312,Marc Vermeulen,English,High School,Agriculture,5-10
12979,Mohamed De Laet,Spanish,High School,Logistics,2-4
22726,Ferre Jansen Malfait,Spanish,High School,Construction,10+
13949,Shana Staelens,German,Master,Financial intermediation,5-10
20042,Maria Jonckheere,Spanish,High school,Cleaning,5-10
10068,Cornelia De Waele,Dutch,Master,Energy,10+
23828,Ludovicus Philips,French,High school,Cleaning,5-10
11977,Lisa Tanghe,English,Master,Wholesale and retail,5-10
15133,Anouk Michiels,English,High School,Administration,2-4
15552,Rita Peters,Dutch,High school,Cleaning,2-4
17819,Maria Bervoets,French,Bachelor,Technology,0-1
16642,Werner Lenaerts,Spanish,PhD,Pharmaceutical,10+
19863,Carine Callewaert,German,Bachelor,Health and social services,0-1
14529,Godelieve Van de Walle,French,Master,Education,0-1
22407,Frieda Gielen,Dutch,Master,Agriculture,5-10
16072,Anny De Mey,Spanish,High School,Administration,2-4
